Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
16914,339,-23.610232,50,0.0,0.0029498525073746312,-4.816974
16964,340,-7.542705,50,0.0,0.0029411764705882353,-4.816974
17014,341,-25.820161,50,0.0,0.002932551319648094,-4.816974
17064,342,-29.153417,50,0.0,0.0029239766081871343,-4.816974
17114,343,-30.372653,50,0.0,0.0029154518950437317,-4.816974
17164,344,-18.775177,50,0.0,0.0029069767441860465,-4.816974
17214,345,-14.132699,50,0.0,0.002898550724637681,-4.816974
17264,346,-16.357182,50,0.0,0.002890173410404624,-4.816974
17314,347,-17.732704,50,0.0,0.002881844380403458,-4.816974
17364,348,-19.987257,50,0.0,0.0028735632183908046,-4.816974
17414,349,-15.076199,50,0.0,0.0028653295128939827,-4.816974
17464,350,-18.230071,50,0.0,0.002857142857142857,-4.816974
17514,351,-25.872746,50,0.0,0.002849002849002849,-4.816974
17564,352,-9.895262,50,0.0,0.002840909090909091,-4.816974
17614,353,-21.033185,50,0.0,0.0028328611898017,-4.816974
17664,354,-17.411121,50,0.0,0.002824858757062147,-4.816974
17714,355,-24.294062,50,0.0,0.0028169014084507044,-4.816974
17764,356,-22.440352,50,0.0,0.0028089887640449437,-4.816974
17814,357,-33.693126,50,0.0,0.0028011204481792717,-4.816974
17864,358,-18.41275,50,0.0,0.002793296089385475,-4.816974
17914,359,-48.265613,50,0.0,0.002785515320334262,-4.816974
17964,360,-23.003489,50,0.0,0.002777777777777778,-4.816974
18014,361,-25.111428,50,0.0,0.002770083102493075,-4.816974
18064,362,-15.025449,50,0.0,0.0027624309392265192,-4.816974
18114,363,-23.552489,50,0.0,0.0027548209366391185,-4.816974
18164,364,-14.528435,50,0.0,0.0027472527472527475,-4.816974
18214,365,-28.058498,50,0.0,0.0027397260273972603,-4.816974
18264,366,-10.834848,50,0.0,0.00273224043715847,-4.816974
18314,367,-15.954604,50,0.0,0.0027247956403269754,-4.816974
18364,368,-19.516684,50,0.0,0.002717391304347826,-4.816974
18414,369,-14.555776,50,0.0,0.0027100271002710027,-4.816974
18464,370,-32.044044,50,0.0,0.002702702702702703,-4.816974
18514,371,-29.98757,50,0.0,0.0026954177897574125,-4.816974
18564,372,-45.933226,50,0.0,0.002688172043010753,-4.816974
18614,373,-15.218488,50,0.0,0.002680965147453083,-4.816974
18664,374,-18.370042,50,0.0,0.00267379679144385,-4.816974
18714,375,-22.248658,50,0.0,0.0026666666666666666,-4.816974
18764,376,-19.737743,50,0.0,0.0026595744680851063,-4.816974
18814,377,-16.884225,50,0.0,0.002652519893899204,-4.816974
18864,378,-29.15455,50,0.0,0.0026455026455026454,-4.816974
18914,379,-17.596848,50,0.0,0.002638522427440633,-4.816974
18964,380,-16.59908,50,0.0,0.002631578947368421,-4.816974
19014,381,-25.008297,50,0.0,0.0026246719160104987,-4.816974
19064,382,-14.59531,50,0.0,0.002617801047120419,-4.816974
19114,383,-12.533601,50,0.0,0.0026109660574412533,-4.816974
19164,384,-16.124496,50,0.0,0.0026041666666666665,-4.816974
19214,385,-10.26454,50,0.0,0.0025974025974025974,-4.816974
19264,386,-23.43956,50,0.0,0.0025906735751295338,-4.816974
19314,387,-12.553595,50,0.0,0.002583979328165375,-4.816974
19364,388,-24.020292,50,0.0,0.002577319587628866,-4.816974
19414,389,-16.38562,50,0.0,0.002570694087403599,-4.816974
19464,390,-24.395569,50,0.0,0.002564102564102564,-4.816974
19514,391,-19.81257,50,0.0,0.0025575447570332483,-4.816974
19564,392,-24.831377,50,0.0,0.002551020408163265,-4.816974
19614,393,-24.019271,50,0.0,0.002544529262086514,-4.816974
19664,394,-14.877413,50,0.0,0.0025380710659898475,-4.816974
19714,395,-12.353517,50,0.0,0.002531645569620253,-4.816974
19764,396,-30.976591,50,0.0,0.0025252525252525255,-4.816974
19814,397,-16.792845,50,0.0,0.0025188916876574307,-4.816974
19864,398,-14.829605,50,0.0,0.002512562814070352,-4.816974
19914,399,-14.892897,50,0.0,0.002506265664160401,-4.816974
19964,400,-12.121778,50,0.0,0.0025,-4.816974
20014,401,-22.975525,50,0.0,0.0024937655860349127,-4.816974
20064,402,-11.407536,50,0.0,0.0024875621890547263,-4.816974
20114,403,-16.963456,50,0.0,0.0024813895781637717,-4.816974
20164,404,-32.59087,50,0.0,0.0024752475247524753,-4.816974
20214,405,-23.332197,50,0.0,0.0024691358024691358,-4.816974
20264,406,-13.198535,50,0.0,0.0024630541871921183,-4.816974
20314,407,-20.661532,50,0.0,0.002457002457002457,-4.816974
20364,408,-24.10129,50,0.0,0.0024509803921568627,-4.816974
20414,409,-22.19092,50,0.0,0.0024449877750611247,-4.816974
20464,410,-20.903644,50,0.0,0.0024390243902439024,-4.816974
20514,411,-8.48748,50,0.0,0.0024330900243309003,-4.816974
20564,412,-18.146891,50,0.0,0.0024271844660194173,-4.816974
20614,413,-27.130702,50,0.0,0.002421307506053269,-4.816974
20664,414,-8.872059,50,0.0,0.0024154589371980675,-4.816974
20714,415,-15.937617,50,0.0,0.0024096385542168677,-4.816974
20764,416,-18.467773,50,0.0,0.002403846153846154,-4.816974
20814,417,-23.710818,50,0.0,0.002398081534772182,-4.816974
20864,418,-8.924768,50,0.0,0.0023923444976076554,-4.816974
20914,419,-26.10028,50,0.0,0.002386634844868735,-4.816974
20964,420,-12.193021,50,0.0,0.002380952380952381,-4.816974
21014,421,-20.011688,50,0.0,0.0023752969121140144,-4.816974
21064,422,-10.305337,50,0.0,0.002369668246445498,-4.816974
21114,423,-6.567178,50,0.0,0.002364066193853428,-4.816974
21164,424,-23.979124,50,0.0,0.0023584905660377358,-4.816974
21214,425,-22.921016,50,0.0,0.002352941176470588,-4.816974
21264,426,-12.386166,50,0.0,0.002347417840375587,-4.816974
