rollout/success_rate,train/std,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/n_updates,train/ent_coef,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
0.36000001430511475,0.03520355001091957,831048,83,9996,36.38,-9.653659269999999,21780,821044,0.0008105321758193895,0.018795249052345753,0.0001,1.2461718916893005,1.9961226880550385,,,
0.36000001430511475,0.035189248621463776,831463,83,10001,36.4,-9.68888401,21790,821460,0.0008109929913189262,0.012343844398856163,0.0001,1.9681269749999046,1.8776001930236816,,,
0.3700000047683716,0.03518058359622955,831805,83,10005,36.06,-9.88950022,21800,821804,0.0008097324316622689,0.01397513528354466,0.0001,-0.1096411794424057,1.9989586770534515,,,
0.3799999952316284,0.03518816828727722,832179,83,10009,35.65,-10.230972119999999,21810,822176,0.0008092830103123561,0.012223936500959098,0.0001,-0.13906045258045197,1.9039862751960754,,,
0.3799999952316284,0.03518470376729965,832466,83,10013,35.3,-10.27825049,21820,822464,0.000809314486104995,0.01514040632173419,0.0001,-1.352997064590454,1.9732420444488525,,,
0.3799999952316284,0.03517990559339523,832803,83,10017,35.36,-10.242581130000001,21830,822800,0.0008102726133074611,0.015639545861631632,0.0001,0.4253718927502632,1.9834735095500946,,,
0.36000001430511475,0.03517385944724083,833191,83,10021,36.23,-10.334741379999999,21840,823188,0.000809729055617936,0.019589204341173172,0.0001,1.7065944001078606,1.9679012596607208,,,
0.38999998569488525,0.035166021436452866,833490,83,10025,34.89,-10.109164,21850,823488,0.0008082960266619921,0.0164815925527364,0.0001,3.3292794823646545,2.0388256311416626,,,
0.4000000059604645,0.03516678512096405,833736,83,10028,33.91,-9.78284487,21860,823732,0.0008087046880973503,0.01577466679736972,0.0001,1.4609578475356102,1.9955487251281738,,,
0.4000000059604645,0.03516086935997009,834021,83,10031,33.53,-9.843127539999998,21870,824020,0.0008091199997579679,0.01484273700043559,0.0001,2.5666674226522446,1.9627888798713684,,,
0.4000000059604645,0.03516107797622681,834396,83,10035,33.48,-9.966859629999998,21880,824392,0.0008077708480414003,0.01536779198795557,0.0001,-0.5902796499431133,2.005433052778244,,,
0.4399999976158142,0.03515828400850296,834651,83,10038,31.88,-9.68599538,21890,824648,0.0008086486923275515,0.012776812422089279,0.0001,3.4302236326038837,1.9873281419277191,,,
0.4300000071525574,0.03515651077032089,835027,83,10043,32.22,-9.544125479999998,21900,825024,0.0008057366940192878,0.01430637575685978,0.0001,-2.585648290812969,1.9921156764030457,,,
0.46000000834465027,0.03516311198472977,835284,83,10046,31.05,-8.97928532,21910,825280,0.0008059868559939787,0.011514012468978763,0.0001,2.9777450561523438,1.9928838610649109,,,
0.44999998807907104,0.03516325354576111,835635,83,10050,31.69,-9.03363581,21920,825632,0.0008049272000789642,0.016702867578715086,0.0001,2.3105260729789734,1.9416237473487854,,,
0.4399999976158142,0.035172395408153534,836008,83,10055,32.05,-9.10382249,21930,826004,0.0008054199861362576,0.021189797669649124,0.0001,1.5267194509506226,1.977853924036026,,,
0.46000000834465027,0.035175081342458725,836314,83,10058,31.23,-8.41348316,21940,826312,0.0008045249996939674,0.011423367774114013,0.0001,-0.030255168676376343,1.9390362203121185,,,
0.47999998927116394,0.03517090901732445,836528,83,10061,30.38,-7.97803233,21950,826524,0.0008024864946492016,0.01345575856976211,0.0001,0.11974632740020752,1.9512838125228882,,,
0.44999998807907104,0.035156406462192535,836913,83,10065,31.77,-8.37898216,21960,826912,0.0007991971215233207,0.01514365803450346,0.0001,1.7423601746559143,1.9270085990428925,,,
0.4300000071525574,0.03515396639704704,837309,83,10070,32.88,-8.445948629999998,21970,827308,0.0008043042325880378,0.014713024022057652,0.0001,-5.457026124000549,1.9468382596969604,,,
0.4399999976158142,0.03515695780515671,837647,83,10074,32.51,-8.21565876,21980,827644,0.0008060105901677161,0.013238204875960946,0.0001,-1.4858297556638718,1.968516081571579,,,
0.38999998569488525,0.035156622529029846,838107,83,10079,34.56,-8.70337266,21990,828104,0.0008103506552288309,0.012237181654199958,0.0001,1.0181872844696045,1.8570878505706787,,,
0.38999998569488525,0.03514622151851654,838487,83,10084,34.6,-8.894601389999998,22000,828484,0.0008097526151686907,0.01038991566747427,0.0001,1.0776058658957481,1.9556770324707031,,,
0.38999998569488525,0.03514862433075905,838736,83,10086,34.52,-9.00139365,22010,828732,0.0008093323413049802,0.011707888916134834,0.0001,-2.2514469027519226,1.9554068744182587,,,
0.3700000047683716,0.03516232594847679,839152,83,10091,35.17,-9.286823599999998,22020,829148,0.0008096571546047926,0.026391942286863923,0.0001,-2.871397525072098,2.0403334498405457,,,
0.3700000047683716,0.035154011100530624,839535,83,10096,35.27,-9.504283650000001,22030,829532,0.0008053762139752507,0.01675211824476719,0.0001,-1.0269325971603394,2.0188750624656677,,,
0.3499999940395355,0.03516721725463867,839915,83,10100,36.01,-9.788531650000003,22040,829912,0.0008038884116103873,0.017098824493587017,0.0001,0.9490698575973511,2.000776380300522,,,
,,840000,,,,,,829996,0.0008031660690903664,0.011560323648154736,0.0001,-0.11270681023597717,2.0033740997314453,-5.39401285,18.8,0.75
0.28999999165534973,0.035175621509552,840375,83,10108,38.47,-10.732604320000002,22050,830372,0.0008055838115978986,0.014651950215920806,0.0001,-0.3997151255607605,1.9173786342144012,,,
0.3100000023841858,0.035167694091796875,840666,83,10111,37.53,-10.566722780000005,22060,830664,0.0008035751961870119,0.022306364262476563,0.0001,-0.07487931847572327,1.9789535701274872,,,
0.3199999928474426,0.0351630374789238,841002,83,10115,36.93,-10.31075081,22070,831000,0.0008034107595449314,0.012357666622847319,0.0001,2.1229187101125717,1.948917269706726,,,
0.30000001192092896,0.035156022757291794,841413,83,10120,37.66,-10.371501519999999,22080,831412,0.000804967392468825,0.025573389139026403,0.0001,-2.784883961081505,1.9385851323604584,,,
0.3499999940395355,0.03516117483377457,841676,83,10123,35.69,-9.98615378,22090,831672,0.0008069550822256133,0.02304877247661352,0.0001,2.0838723182678223,1.9739312827587128,,,
0.36000001430511475,0.03514977917075157,842010,83,10127,35.23,-9.416532980000001,22100,832008,0.0008058427483774722,0.018823649268597364,0.0001,-1.5572332739830017,1.9986033737659454,,,
0.36000001430511475,0.03514771908521652,842266,83,10130,35.3,-9.22481261,22110,832264,0.0008084103028522804,0.011132117244414985,0.0001,-1.1482204049825668,1.9613604545593262,,,
0.3799999952316284,0.03513505309820175,842607,83,10134,34.55,-8.700864280000001,22120,832604,0.000806726558948867,0.017692222725600004,0.0001,-2.0241216346621513,1.9437731206417084,,,
0.3799999952316284,0.03512990474700928,842992,83,10138,34.57,-8.77484068,22130,832988,0.0008072515483945608,0.011149635538458824,0.0001,1.3256810158491135,1.9619965851306915,,,
0.38999998569488525,0.035121358931064606,843325,83,10142,34.1,-8.48257131,22140,833324,0.0008098601683741435,0.014042888535186648,0.0001,1.9858066588640213,1.9395528137683868,,,
0.4099999964237213,0.03511356934905052,843705,83,10147,33.3,-7.962835799999999,22150,833704,0.0008087428723229095,0.012000482063740492,0.0001,3.7092325389385223,1.9819808900356293,,,
0.38999998569488525,0.035122260451316833,844093,83,10151,34.27,-8.37844037,22160,834092,0.000811356381746009,0.017985311802476645,0.0001,1.9477297216653824,2.038753032684326,,,
0.38999998569488525,0.03511679917573929,844431,83,10155,34.29,-9.058079229999999,22170,834428,0.0008101476123556495,0.010507895844057202,0.0001,1.9894841611385345,1.991677463054657,,,
0.41999998688697815,0.03511551022529602,844736,83,10159,33.23,-9.01077825,22180,834732,0.0008110588387353346,0.015930925030261278,0.0001,-1.1458517909049988,2.036837577819824,,,
0.3799999952316284,0.03511837124824524,845153,83,10164,34.77,-9.77053337,22190,835152,0.0008115835225908086,0.01257236790843308,0.0001,-0.6113574504852295,1.9850468635559082,,,
0.4000000059604645,0.03511035442352295,845406,83,10167,33.96,-9.6385352,22200,835404,0.0008106913155643269,0.014379400061443448,0.0001,0.37701302766799927,1.9289149641990662,,,
0.3799999952316284,0.035114165395498276,845768,83,10171,35.02,-10.10555206,22210,835764,0.0008128321496769786,0.010725029977038503,0.0001,0.6443000137805939,1.9910359978675842,,,
0.36000001430511475,0.03510667383670807,846181,83,10176,35.74,-10.372987049999999,22220,836180,0.000812402053270489,0.02730897394940257,0.0001,-3.4271966964006424,1.9649502038955688,,,
0.4000000059604645,0.035104721784591675,846395,83,10178,34.03,-9.624165770000001,22230,836392,0.0008118644473142922,0.029575372813269496,0.0001,-0.9885331764817238,2.0494600236415863,,,
0.4000000059604645,0.035104211419820786,846729,83,10182,34.04,-9.565501840000001,22240,836728,0.0008124834857881069,0.01569171342998743,0.0001,0.056466639041900635,1.947095274925232,,,
0.38999998569488525,0.03511030226945877,847156,83,10187,34.51,-9.71319421,22250,837152,0.0008137573604471982,0.016135685611516237,0.0001,-0.1361512839794159,2.026356339454651,,,
0.4099999964237213,0.035108886659145355,847447,83,10191,33.54,-9.56717106,22260,837444,0.0008121856371872127,0.013049413450062275,0.0001,-5.6752035319805145,1.9614780843257904,,,
0.4399999976158142,0.03510501980781555,847655,83,10193,32.24,-8.65565204,22270,837652,0.00081039902579505,0.017318879021331668,0.0001,2.1914887726306915,2.0153938829898834,,,
0.4300000071525574,0.03510510176420212,847983,83,10197,32.47,-8.68435562,22280,837980,0.0008100915874820203,0.015155549626797438,0.0001,0.794426679611206,1.940179467201233,,,
0.4300000071525574,0.035124361515045166,848416,83,10203,32.63,-8.41963971,22290,838412,0.0008067015296546742,0.013847334426827729,0.0001,0.32366490364074707,2.021915376186371,,,
0.4300000071525574,0.03511890769004822,848666,83,10206,32.6,-8.412151,22300,838664,0.0008035280916374177,0.016762962797656655,0.0001,-0.5244106948375702,2.0300976932048798,,,
0.4099999964237213,0.03511480242013931,849085,83,10210,33.17,-8.829373449999999,22310,839084,0.0008031779580051079,0.02329688658937812,0.0001,0.5904986262321472,1.9765007197856903,,,
0.4399999976158142,0.0351080521941185,849378,83,10214,31.97,-8.66666412,22320,839376,0.0008028780430322513,0.015792666119523346,0.0001,1.9102294445037842,1.9982707500457764,,,
0.4300000071525574,0.03510036692023277,849637,83,10217,32.42,-8.781527379999998,22330,839636,0.0008036642102524638,0.016042246017605066,0.0001,0.7682523280382156,1.9640172123908997,,,
0.4300000071525574,0.03509698808193207,849973,83,10221,32.44,-8.95264054,22340,839972,0.0008033593185245991,0.016573560889810324,0.0001,2.5671665966510773,1.9163437485694885,,,
0.4300000071525574,0.03508669510483742,850392,83,10225,32.36,-9.35039623,22350,840388,0.0008001645328477025,0.011731113540008664,0.0001,0.5602676570415497,1.8879868388175964,,,
0.3799999952316284,0.035082653164863586,850892,83,10231,34.45,-9.12251955,22360,840888,0.0008006122225197032,0.01641722908243537,0.0001,2.152296394109726,1.9578358232975006,,,
0.33000001311302185,0.03507006913423538,851309,83,10236,36.54,-9.486901889999999,22370,841308,0.0007966565317474306,0.01739298622123897,0.0001,-4.14319583773613,1.969077616930008,,,
0.33000001311302185,0.035063743591308594,851658,83,10240,36.75,-9.75989168,22380,841656,0.0007945762481540442,0.013506458373740315,0.0001,2.886354520916939,2.0464638471603394,,,
0.3400000035762787,0.03507184609770775,852036,83,10245,36.2,-9.527126950000001,22390,842032,0.0007981099333846942,0.021181488875299692,0.0001,-1.545192837715149,1.9961290955543518,,,
0.3199999928474426,0.0350714847445488,852371,83,10249,37.05,-9.787290259999999,22400,842368,0.0007986187556525692,0.0151813889387995,0.0001,2.424597889184952,1.979305475950241,,,
0.3499999940395355,0.03505825996398926,852665,83,10252,35.8,-8.989804719999999,22410,842664,0.0007959581853356212,0.026133744977414608,0.0001,-0.06160414218902588,1.9576206803321838,,,
0.33000001311302185,0.03505900502204895,853039,83,10257,36.61,-8.94393869,22420,843036,0.0007962539966683835,0.014312467072159052,0.0001,3.038999229669571,1.9546618163585663,,,
0.3100000023841858,0.03505657613277435,853387,83,10261,37.5,-9.59838971,22430,843384,0.0007977048517204821,0.012412976939231157,0.0001,2.700004279613495,2.008884310722351,,,
0.2800000011920929,0.035052210092544556,853846,83,10266,38.73,-10.21233618,22440,843844,0.0008001572859939188,0.01203013164922595,0.0001,1.0389201492071152,2.002654880285263,,,
0.30000001192092896,0.03505849093198776,854189,83,10270,37.97,-9.75366378,22450,844188,0.000799002984422259,0.015204142080619931,0.0001,-3.1157922744750977,1.9543495178222656,,,
0.3499999940395355,0.03506411239504814,854481,83,10274,35.89,-10.00994706,22460,844480,0.0008004558039829135,0.010947301401756704,0.0001,-3.1173648834228516,2.009263724088669,,,
0.36000001430511475,0.03507154434919357,854857,83,10278,35.48,-10.31170199,22470,844856,0.0008008115109987557,0.011063179932534695,0.0001,0.3706045150756836,2.025626838207245,,,
0.3400000035762787,0.03507743403315544,855274,83,10283,36.16,-10.529239449999999,22480,845272,0.0008029039745451882,0.016627688193693757,0.0001,2.787051633000374,1.899460107088089,,,
0.3799999952316284,0.03507249057292938,855497,83,10285,34.61,-10.127167100000001,22490,845496,0.0008040649408940226,0.014081289409659803,0.0001,2.9961706697940826,1.9997386038303375,,,
0.36000001430511475,0.03506850823760033,855911,83,10290,35.4,-10.06762198,22500,845908,0.0008056171500356868,0.01734409690834582,0.0001,-0.9699161648750305,1.9710945188999176,,,
0.3400000035762787,0.03506235405802727,856281,83,10294,36.16,-10.40700293,22510,846280,0.0008062988927122205,0.010104449465870857,0.0001,0.18655383586883545,2.0439102351665497,,,
0.36000001430511475,0.03506103903055191,856573,83,10298,35.34,-10.189699790000002,22520,846572,0.0008062105043791234,0.016729243099689484,0.0001,1.8706827759742737,1.9794515073299408,,,
0.3499999940395355,0.035057421773672104,856952,83,10302,35.65,-9.5694409,22530,846948,0.0008098254911601543,0.013919581193476915,0.0001,-1.7044251337647438,1.9929011464118958,,,
0.36000001430511475,0.035057175904512405,857368,83,10307,35.22,-9.153846750000001,22540,847364,0.0008075618679868057,0.013507891213521361,0.0001,-0.881317138671875,1.9548565745353699,,,
0.3499999940395355,0.03505299985408783,857740,83,10312,35.51,-9.165811350000002,22550,847736,0.0008074023207882419,0.014263871824368834,0.0001,0.5549013763666153,1.9380443394184113,,,
0.33000001311302185,0.035038307309150696,858118,83,10316,36.37,-9.01301091,22560,848116,0.0008051474433159456,0.008942986140027642,0.0001,0.91944245621562,1.9781858921051025,,,
0.3100000023841858,0.03503084182739258,858583,83,10322,37.26,-9.08783496,22570,848580,0.0008041950495680794,0.01316853309981525,0.0001,1.6849641799926758,2.014913260936737,,,
0.3199999928474426,0.035033829510211945,858956,83,10326,36.82,-8.71256811,22580,848952,0.0008034941856749356,0.09456160082481802,0.0001,-4.349417090415955,2.0156339704990387,,,
0.28999999165534973,0.0350312702357769,859297,83,10330,38.0,-8.81010172,22590,849296,0.0008023709524422884,0.019481236347928643,0.0001,-1.7606411129236221,1.985860139131546,,,
0.3100000023841858,0.03502395376563072,859626,83,10334,37.15,-8.720647329999998,22600,849624,0.0008020612585823983,0.02534698648378253,0.0001,-2.3618233948946,2.02710622549057,,,
,,860000,,,,,,849996,0.000800655281636864,0.015080159879289567,0.0001,1.7416364550590515,2.0071433782577515,-2.91477775,13.9,0.85
0.3100000023841858,0.03502945601940155,860009,83,10340,37.28,-8.680571569999998,22610,850008,0.0008005724230315536,0.01493021147325635,0.0001,-1.0884542912244797,2.0169835090637207,,,
0.2800000011920929,0.035032082349061966,860434,83,10344,38.61,-9.27698791,22620,850432,0.0008006273856153712,0.01741057401522994,0.0001,2.841725707054138,1.972149282693863,,,
0.28999999165534973,0.03503817319869995,860764,83,10348,38.12,-9.76453031,22630,850760,0.0008010237797861919,0.016751824412494898,0.0001,2.805502001196146,1.865296483039856,,,
0.28999999165534973,0.03503808751702309,861188,83,10353,38.2,-9.65483871,22640,851184,0.0008024993003346026,0.009521557949483395,0.0001,2.9680369943380356,1.9677561819553375,,,
0.28999999165534973,0.03504107519984245,861564,83,10358,38.24,-9.78865929,22650,851560,0.0008021479297894984,0.012936108047142625,0.0001,-2.242289215326309,1.9582740366458893,,,
0.3199999928474426,0.03505079448223114,861829,83,10361,37.11,-9.50473234,22660,851828,0.0008023067639442161,0.013366229133680463,0.0001,-0.629687212407589,2.0313083231449127,,,
0.33000001311302185,0.03505626320838928,862250,83,10366,36.67,-9.523631210000001,22670,852248,0.0008015760977286845,0.016004675533622503,0.0001,-1.3539334908127785,1.9984717965126038,,,
0.3400000035762787,0.03505171835422516,862592,83,10370,36.36,-9.24614736,22680,852588,0.0007988083380041644,0.013451119186356664,0.0001,-0.7519631385803223,1.9691420495510101,,,
0.33000001311302185,0.03505775332450867,862971,83,10374,36.74,-9.81644684,22690,852968,0.0007980781665537506,0.01039985753595829,0.0001,0.4420289695262909,2.007307320833206,,,
0.33000001311302185,0.0350579135119915,863311,83,10378,36.85,-9.85137156,22700,853308,0.000795891392044723,0.02168897446244955,0.0001,2.3530576825141907,1.99781134724617,,,
0.3700000047683716,0.03506452590227127,863518,83,10381,35.09,-9.437763349999999,22710,853516,0.0007976178458193317,0.01291097910143435,0.0001,-2.0355825424194336,2.0730005502700806,,,
0.4099999964237213,0.035052064806222916,863772,83,10384,33.38,-9.18383824,22720,853768,0.000796076885308139,0.015773714054375887,0.0001,0.5552307367324829,1.9300178289413452,,,
0.38999998569488525,0.03504375368356705,864192,83,10389,34.28,-9.1529501,22730,854188,0.0007946592522785068,0.028463380178436637,0.0001,0.9389089941978455,2.01751908659935,,,
0.4000000059604645,0.03505377843976021,864562,83,10393,33.74,-9.35373225,22740,854560,0.0007961777737364173,0.012596339918673038,0.0001,-0.09015858173370361,1.891382873058319,,,
0.41999998688697815,0.03505571186542511,864856,83,10397,32.92,-9.01680397,22750,854852,0.000796253138105385,0.012164418119937181,0.0001,2.103383168578148,1.9348773658275604,,,
0.38999998569488525,0.03504972904920578,865248,83,10401,34.19,-9.49991526,22760,855244,0.0007964867691043764,0.014009949285537004,0.0001,0.11278880387544632,1.9674136936664581,,,
0.4000000059604645,0.035055484622716904,865628,83,10406,33.78,-9.116551529999999,22770,855624,0.0007979627989698201,0.014777850359678268,0.0001,0.9815414547920227,1.9945977926254272,,,
0.3700000047683716,0.035055503249168396,866084,83,10411,34.92,-9.39616508,22780,856080,0.0007984766125446185,0.01304139569401741,0.0001,-0.8632860779762268,1.9223430752754211,,,
0.3799999952316284,0.035054758191108704,866430,83,10415,34.59,-8.92412042,22790,856428,0.0007979507063282654,0.011370110791176558,0.0001,-0.6057027131319046,1.944934070110321,,,
0.38999998569488525,0.03505682945251465,866738,83,10418,34.27,-9.01761642,22800,856736,0.0007969694561325014,0.01265990105457604,0.0001,0.5293882489204407,1.9784158766269684,,,
0.3799999952316284,0.03506391495466232,867004,83,10421,34.86,-9.30209836,22810,857000,0.0007972555613378063,0.017940453719347715,0.0001,0.5473504289984703,1.9971835315227509,,,
0.3499999940395355,0.03506074100732803,867376,83,10426,36.04,-9.62817609,22820,857372,0.000794148349086754,0.016749151283875108,0.0001,1.3392096757888794,2.0250205993652344,,,
0.36000001430511475,0.03506091237068176,867763,83,10430,35.71,-9.59662906,22830,857760,0.000792881430243142,0.019890688825398684,0.0001,-0.42062872648239136,1.947827011346817,,,
0.36000001430511475,0.03506216034293175,868141,83,10435,35.79,-9.53058892,22840,858140,0.0007917873736005276,0.011248568072915077,0.0001,-5.254413604736328,2.140979766845703,,,
0.3199999928474426,0.0350438617169857,868598,83,10440,37.42,-10.11933015,22850,858596,0.0007924216333776712,0.012407935224473476,0.0001,0.059823378920555115,1.9844820499420166,,,
0.3400000035762787,0.0350295715034008,868908,83,10444,36.6,-9.83856226,22860,858904,0.0007898077601566911,0.008417012984864414,0.0001,-4.091775670647621,1.9945401847362518,,,
0.3499999940395355,0.03501506894826889,869237,83,10448,36.09,-9.85139841,22870,859236,0.0007900272903498262,0.011908954940736294,0.0001,-2.502392888069153,2.0300652384757996,,,
0.3799999952316284,0.03500623255968094,869564,83,10452,34.8,-9.32748022,22880,859560,0.0007899800111772493,0.012316075153648853,0.0001,0.8969280645251274,1.9441620111465454,,,
0.3799999952316284,0.03500545397400856,869907,83,10455,34.77,-9.482628649999999,22890,859904,0.0007917379261925817,0.021350125083699822,0.0001,2.166917562484741,2.0239022970199585,,,
0.36000001430511475,0.03499530255794525,870291,83,10460,35.53,-9.711272450000001,22900,860288,0.0007924389356048778,0.0212850549723953,0.0001,1.5655624866485596,1.9525441527366638,,,
0.3400000035762787,0.034998200833797455,870623,83,10464,36.19,-9.653750610000001,22910,860620,0.0007942232332425192,0.01517630578018725,0.0001,2.77814369648695,1.9738950431346893,,,
0.3499999940395355,0.034992240369319916,870969,83,10468,35.93,-9.50668937,22920,860968,0.0007953825406730175,0.02014674572274089,0.0001,1.413005769252777,2.005037158727646,,,
0.3499999940395355,0.03499219939112663,871341,83,10472,35.78,-9.38502962,22930,861340,0.0007965270197018981,0.01296367053873837,0.0001,-2.5551187992095947,1.9668208956718445,,,
0.36000001430511475,0.03498581796884537,871680,83,10476,35.39,-9.282411180000002,22940,861676,0.000797866508946754,0.016441187588497996,0.0001,1.784015953540802,1.983711302280426,,,
0.3700000047683716,0.034983426332473755,872108,83,10481,35.1,-8.830337029999999,22950,862104,0.0007960140501381829,0.01148191501852125,0.0001,-1.7176170647144318,2.059592545032501,,,
0.36000001430511475,0.03498253971338272,872445,83,10485,35.37,-8.953875570000001,22960,862444,0.0007980438385857269,0.015581231098622084,0.0001,2.8115789890289307,1.9515228271484375,,,
0.3499999940395355,0.03498357534408569,872827,83,10489,35.9,-9.19364334,22970,862824,0.0008000418893061578,0.01222883234731853,0.0001,-5.463578462600708,2.013453423976898,,,
0.3799999952316284,0.034984420984983444,873029,83,10492,34.65,-9.42834197,22980,863028,0.0008016318024601787,0.018014928326010704,0.0001,2.7696897387504578,1.950589507818222,,,
0.36000001430511475,0.034980736672878265,873442,83,10496,35.35,-9.46981023,22990,863440,0.0008023076225072145,0.011323441402055323,0.0001,-1.858624018728733,1.9998452067375183,,,
0.3700000047683716,0.034979045391082764,873781,83,10500,34.9,-9.36770082,23000,863780,0.0008013838669285178,0.01877739792689681,0.0001,-2.2124685645103455,2.0312424302101135,,,
0.3400000035762787,0.03497777879238129,874237,83,10506,36.14,-10.22344486,23010,864236,0.0008004802512004972,0.013841772102750838,0.0001,-0.00011324882507324219,2.0088599622249603,,,
0.33000001311302185,0.03497164696455002,874615,83,10510,36.46,-9.90072828,23020,864612,0.0008000034576980397,0.014369340846315026,0.0001,1.1619514897465706,1.9261896312236786,,,
0.3799999952316284,0.03497575595974922,874778,83,10512,34.37,-9.39984753,23030,864776,0.0007989033765625209,0.012628076830878854,0.0001,5.541897475719452,2.0148523449897766,,,
0.38999998569488525,0.034976180642843246,875084,83,10516,34.04,-9.20841949,23040,865080,0.000800020425231196,0.014584314776584506,0.0001,0.5809783935546875,2.0160671770572662,,,
0.4000000059604645,0.03497176989912987,875476,83,10521,33.68,-9.049080239999999,23050,865472,0.0007994884217623621,0.016345525393262506,0.0001,0.48443275690078735,1.9410015046596527,,,
0.4000000059604645,0.034987591207027435,875825,83,10525,33.8,-9.305534740000002,23060,865824,0.0008010061283130199,0.015098055358976126,0.0001,0.9608538635075092,1.9520772993564606,,,
0.4300000071525574,0.034982822835445404,876082,83,10528,32.55,-8.819815909999999,23070,866080,0.000799240282503888,0.009732831036671996,0.0001,-6.085484899580479,2.0048880577087402,,,
0.4000000059604645,0.034966737031936646,876414,83,10532,33.85,-8.95670806,23080,866412,0.0007965309196151793,0.016402351204305887,0.0001,-1.3092645406723022,2.010357528924942,,,
0.41999998688697815,0.03496985882520676,876756,83,10536,33.14,-9.05179025,23090,866752,0.0007951560255605727,0.011824205284938216,0.0001,0.04712282121181488,1.9807676672935486,,,
0.4300000071525574,0.03496916592121124,877055,83,10539,32.74,-8.742980690000001,23100,867052,0.0007933471788419411,0.013802462490275502,0.0001,-0.9305801242589951,1.963293880224228,,,
0.4399999976158142,0.034977372735738754,877475,83,10544,32.38,-8.2420754,23110,867472,0.0007925575919216499,0.016969686723314226,0.0001,0.1817816197872162,2.0000909566879272,,,
0.4399999976158142,0.03498924523591995,877846,83,10549,32.31,-8.445730059999999,23120,867844,0.0007930787251098081,0.018354153260588646,0.0001,-1.1869856417179108,1.9718229472637177,,,
0.4300000071525574,0.034984081983566284,878056,83,10551,32.78,-8.47871258,23130,868052,0.0007944244425743818,0.015778801403939724,0.0001,0.555075466632843,2.0244877338409424,,,
0.4000000059604645,0.034979239106178284,878477,83,10556,33.93,-9.265567840000001,23140,868476,0.0007939377392176539,0.011038545053452253,0.0001,3.5358129739761353,1.906665712594986,,,
0.41999998688697815,0.034967631101608276,878774,83,10560,32.98,-9.36938411,23150,868772,0.0007932561711641029,0.032489193603396416,0.0001,-2.1722747534513474,1.987740695476532,,,
0.4099999964237213,0.034974321722984314,879149,83,10564,33.24,-8.97230525,23160,869148,0.000795626052422449,0.012838552240282297,0.0001,3.2490306198596954,1.9563741087913513,,,
0.38999998569488525,0.034974604845047,879487,83,10568,34.05,-9.363476810000002,23170,869484,0.0007944899698486552,0.013528193579986691,0.0001,1.727423995733261,2.0134712755680084,,,
0.4000000059604645,0.034982435405254364,879827,83,10572,34.13,-9.165241400000001,23180,869824,0.0007957309571793303,0.01611949922516942,0.0001,0.7802841365337372,2.003144711256027,,,
,,880000,,,,,,869996,0.0007958674832480028,0.01240280270576477,0.0001,-0.7619774639606476,1.9745776057243347,-4.060834999999999,14.35,0.85
0.4000000059604645,0.03497345373034477,880175,83,10578,34.19,-9.04568169,23190,870172,0.0007945198012748733,0.02791278692893684,0.0001,-3.7161526829004288,1.9332873821258545,,,
0.4000000059604645,0.034966371953487396,880466,83,10581,34.11,-9.31937307,23200,870464,0.0007939511415315792,0.014138513710349798,0.0001,-2.193800389766693,1.9423154294490814,,,
0.4399999976158142,0.034960027784109116,880726,83,10585,32.51,-8.84448574,23210,870724,0.0007929010898806155,0.02752418164163828,0.0001,-3.5666031315922737,1.9701030552387238,,,
0.44999998807907104,0.03495824337005615,881068,83,10589,32.22,-8.697905389999999,23220,871064,0.0007944987883092836,0.014827464008703828,0.0001,2.285144805908203,1.9244734942913055,,,
0.4399999976158142,0.03495072200894356,881323,83,10592,32.67,-8.86772577,23230,871320,0.0007945597753860056,0.01697044586762786,0.0001,-0.18609832972288132,2.045956254005432,,,
0.46000000834465027,0.03494657203555107,881655,83,10596,31.78,-8.281851790000001,23240,871652,0.0007936007605167106,0.017208659555763006,0.0001,0.6973404884338379,1.9273250102996826,,,
0.44999998807907104,0.03494737297296524,881990,83,10600,32.16,-8.60953242,23250,871988,0.0007927332480903715,0.012810798594728112,0.0001,-0.803716853260994,2.000649869441986,,,
0.4399999976158142,0.03494369238615036,882406,83,10605,32.57,-8.91345402,23260,872404,0.0007921946817077696,0.014817049726843834,0.0001,0.9853486716747284,2.0156784057617188,,,
0.4300000071525574,0.034941982477903366,882787,83,10609,33.0,-9.09614413,23270,872784,0.000790375066571869,0.015435399953275919,0.0001,-2.580368399620056,1.9860416054725647,,,
0.4099999964237213,0.0349343940615654,883158,83,10613,33.31,-9.28254486,23280,873156,0.0007891187851782888,0.015629058238118887,0.0001,1.5498442202806473,1.991737186908722,,,
0.4300000071525574,0.03493667393922806,883406,83,10616,32.31,-9.165267810000001,23290,873404,0.000789527824963443,0.016428836388513446,0.0001,-0.48491786420345306,1.9906157553195953,,,
0.4300000071525574,0.03493751212954521,883692,83,10620,32.26,-8.967169779999999,23300,873688,0.0007891086279414594,0.01622802554629743,0.0001,2.7266859859228134,1.9224121868610382,,,
0.4300000071525574,0.034941621124744415,883942,83,10623,32.16,-8.77141135,23310,873940,0.0007893310394138098,0.011843889951705933,0.0001,-0.5686370432376862,1.9094278216362,,,
