rollout/ep_rew_mean,train/std,rollout/ep_len_mean,time/episodes,rollout/success_rate,time/time_elapsed,time/total_timesteps,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,eval/success_rate,eval/mean_ep_length,eval/mean_reward
-9.981650960000001,0.03870528191328049,36.28,21600,0.33000001311302185,10272,837264,81,-0.5038046687841415,0.0001,827260,2.005330741405487,0.017916566226631403,0.0008840854425216094,,,
-9.82694213,0.03870587795972824,35.15,21610,0.36000001430511475,10275,837521,81,-2.9613133668899536,0.0001,827520,2.04798287153244,0.023403636179864407,0.0008867481665220112,,,
-9.881895340000002,0.03870933875441551,35.95,21620,0.3400000035762787,10280,837933,81,3.66178035736084,0.0001,827932,2.0179304778575897,0.01609940966591239,0.000887828937266022,,,
-9.86980971,0.038708802312612534,37.16,21630,0.3100000023841858,10285,838347,81,-0.013357311487197876,0.0001,828344,2.008854955434799,0.018658932065591216,0.0008900247048586607,,,
-9.38637306,0.038701724261045456,37.23,21640,0.3100000023841858,10290,838770,81,1.562698557972908,0.0001,828768,1.996364176273346,0.023444687947630882,0.0008871922473190352,,,
-9.734276,0.0386996828019619,38.07,21650,0.28999999165534973,10296,839190,81,-1.1959426514804363,0.0001,829188,1.9436276257038116,0.01019792165607214,0.0008912561024772003,,,
-8.916198610000002,0.03870663791894913,36.8,21660,0.3199999928474426,10299,839481,81,2.7228891849517822,0.0001,829480,2.0629472732543945,0.023484744131565094,0.0008912603370845318,,,
-8.682208869999998,0.038700900971889496,35.55,21670,0.3499999940395355,10303,839771,81,-0.7399051785469055,0.0001,829768,2.0109591484069824,0.023529609199613333,0.0008892548794392496,,,
,,,,,,840000,,-0.25672808289527893,0.0001,829996,2.028535842895508,0.01257083984091878,0.0008870820747688413,0.6,24.6,-5.244325250000001
-8.89440081,0.038688309490680695,37.63,21680,0.30000001192092896,10311,840189,81,-0.366294264793396,0.0001,830188,1.9762849807739258,0.021743232617154717,0.0008860600501066074,,,
-9.27028052,0.03869406133890152,37.22,21690,0.3100000023841858,10316,840607,81,4.042539536952972,0.0001,830604,1.9344084858894348,0.018053306732326746,0.0008869651792338118,,,
-9.30339957,0.03870717063546181,37.34,21700,0.3100000023841858,10320,840998,81,-1.6711118668317795,0.0001,830996,1.988665372133255,0.016272705513983965,0.0008902287518139929,,,
-9.74143189,0.03870340809226036,38.56,21710,0.2800000011920929,10325,841377,81,0.933700829744339,0.0001,831376,2.0406494140625,0.025367779191583395,0.0008870464953361079,,,
-10.18075322,0.0387062206864357,38.61,21720,0.2800000011920929,10330,841794,81,0.5029298216104507,0.0001,831792,2.0112950801849365,0.020926509983837605,0.0008852751343511045,,,
-10.09806914,0.03870130702853203,38.0,21730,0.30000001192092896,10335,842147,81,0.06079867482185364,0.0001,832144,2.023913472890854,0.01801386708393693,0.0008856232307152823,,,
-10.16131083,0.03870466351509094,38.45,21740,0.28999999165534973,10340,842615,81,-0.23398272693157196,0.0001,832612,2.0442232489585876,0.011466882657259703,0.0008873815677361563,,,
-9.83853094,0.03871262073516846,38.42,21750,0.28999999165534973,10345,843032,81,2.601599782705307,0.0001,833028,2.060074120759964,0.018568888306617737,0.0008873802871676162,,,
-10.27561758,0.038720421493053436,39.25,21760,0.27000001072883606,10350,843406,81,2.8239359259605408,0.0001,833404,2.0478943288326263,0.036877041682600975,0.0008887156582204625,,,
-10.366742530000002,0.038721803575754166,39.61,21770,0.25999999046325684,10354,843732,81,1.5196704268455505,0.0001,833728,1.9687680900096893,0.018620771821588278,0.0008871591271599755,,,
-10.183265330000001,0.03872239217162132,38.84,21780,0.2800000011920929,10358,844073,81,-1.7763642817735672,0.0001,834072,2.0606215596199036,0.031082662288099527,0.0008892655896488577,,,
-9.91681137,0.03872000426054001,38.09,21790,0.30000001192092896,10362,844416,81,1.19113028049469,0.0001,834412,2.0539402961730957,0.01920331222936511,0.0008883200789568946,,,
-9.45542291,0.038711365312337875,37.18,21800,0.3199999928474426,10366,844716,81,1.052956610918045,0.0001,834712,2.0635805428028107,0.017534637823700905,0.0008860476809786633,,,
-8.959177560000002,0.038709621876478195,36.17,21810,0.3499999940395355,10369,844994,81,-1.1219560503959656,0.0001,834992,2.0631322860717773,0.018360215006396174,0.0008881536050466821,,,
-8.470305159999999,0.038703449070453644,35.74,21820,0.36000001430511475,10374,845368,81,0.5576439648866653,0.0001,835364,2.071829378604889,0.020287126302719116,0.000888861992279999,,,
-8.41275712,0.038705699145793915,35.51,21830,0.36000001430511475,10378,845698,81,-0.9007182121276855,0.0001,835696,1.980145514011383,0.025107549969106913,0.0008885819697752595,,,
-8.33909474,0.03871281072497368,34.53,21840,0.3799999952316284,10382,846068,81,-1.1085305213928223,0.0001,836064,1.9765096306800842,0.013576869387179613,0.0008877328364178538,,,
-8.70567363,0.0387025848031044,34.21,21850,0.38999998569488525,10387,846453,81,1.1675364971160889,0.0001,836452,1.9870224595069885,0.013101485092192888,0.0008841263334034011,,,
-8.4668565,0.03871099650859833,33.84,21860,0.4000000059604645,10391,846790,81,1.5707075893878937,0.0001,836788,2.0193840861320496,0.02433652780018747,0.0008856551576172933,,,
-8.439787350000001,0.03871551901102066,34.35,21870,0.38999998569488525,10396,847167,81,1.6259189248085022,0.0001,837164,2.0649066269397736,0.013999990187585354,0.0008826340199448168,,,
-8.45770726,0.03871670737862587,34.64,21880,0.3799999952316284,10400,847537,81,-0.36957472562789917,0.0001,837536,2.0807065963745117,0.015049805166199803,0.0008829935250105336,,,
-8.28002639,0.03872380033135414,35.34,21890,0.36000001430511475,10406,847950,81,1.2441563606262207,0.0001,837948,1.9680312275886536,0.02611157181672752,0.0008844606054481119,,,
-8.310298089999998,0.03873079642653465,35.67,21900,0.3499999940395355,10410,848283,81,0.9696930944919586,0.0001,838280,2.017128646373749,0.018035760149359703,0.0008868626318871975,,,
-8.26197362,0.03873465955257416,35.82,21910,0.3400000035762787,10413,848576,81,-1.5473555326461792,0.0001,838572,2.0327380001544952,0.020698498468846083,0.0008855614869389683,,,
-8.4235571,0.03873248025774956,36.28,21920,0.33000001311302185,10418,848996,81,0.7175390422344208,0.0001,838992,2.0758479237556458,0.016366829862818122,0.0008851570601109415,,,
-8.52774846,0.038728389889001846,36.36,21930,0.33000001311302185,10422,849334,81,0.7597331702709198,0.0001,839332,2.006395161151886,0.014329779427498579,0.0008832655439618975,,,
-8.453029159999998,0.03871360421180725,36.49,21940,0.33000001311302185,10427,849717,81,1.7289380989968777,0.0001,839716,2.011335164308548,0.02193771442398429,0.00088015194342006,,,
-8.17148684,0.03872950002551079,36.8,21950,0.3199999928474426,10432,850133,81,-2.306916832923889,0.0001,840132,2.194227159023285,0.009531787247397006,0.0008810850995359942,,,
-8.468549839999998,0.03874337673187256,37.23,21960,0.3100000023841858,10437,850513,81,-1.6452985107898712,0.0001,840512,2.0674308836460114,0.01670656888745725,0.0008836519700707868,,,
-8.947526640000001,0.03874089568853378,38.04,21970,0.28999999165534973,10442,850971,81,-2.5064375698566437,0.0001,840968,1.989926129579544,0.015044536557979882,0.0008809815481072292,,,
-8.780921020000001,0.03873869776725769,37.28,21980,0.3100000023841858,10446,851265,81,1.1456093937158585,0.0001,841264,2.0261180996894836,0.01942695351317525,0.0008795439061941579,,,
-8.40983951,0.03874026983976364,34.94,21990,0.3700000047683716,10448,851444,81,-0.28107722848653793,0.0001,841440,2.0099363029003143,0.015321300365030766,0.0008808838902041316,,,
-8.63319437,0.03874018415808678,35.76,22000,0.3499999940395355,10453,851859,81,0.6800087094306946,0.0001,841856,2.059320092201233,0.020235373871400952,0.0008805500256130472,,,
-8.826665610000001,0.03873901069164276,36.12,22010,0.3400000035762787,10457,852188,81,1.1594877243041992,0.0001,842184,2.090494453907013,0.019538538763299584,0.00088342277740594,,,
-8.83614915,0.03873641788959503,35.71,22020,0.3499999940395355,10462,852567,81,1.8400898277759552,0.0001,842564,2.019528478384018,0.02824953105300665,0.0008855258201947436,,,
-8.894702239999999,0.03873550891876221,36.18,22030,0.3400000035762787,10467,852952,81,1.4839119799435139,0.0001,842948,2.033875286579132,0.012558285146951675,0.0008850069280015305,,,
-9.07938254,0.0387469157576561,35.66,22040,0.3499999940395355,10471,853283,81,0.26822368800640106,0.0001,843280,2.0083820819854736,0.022194854449480772,0.0008826119592413306,,,
-9.318462259999999,0.03874250501394272,36.07,22050,0.3400000035762787,10477,853740,81,-1.4102050065994263,0.0001,843736,1.96887868642807,0.0210227663628757,0.000884309207322076,,,
-9.2103869,0.03875013813376427,36.45,22060,0.33000001311302185,10481,854158,81,2.1159080490469933,0.0001,844156,1.9856271147727966,0.020297976676374674,0.0008899717795429751,,,
-8.6674934,0.03874979168176651,34.81,22070,0.3700000047683716,10485,854452,81,-6.239093244075775,0.0001,844448,2.0108583569526672,0.024123674491420388,0.0008886222349246964,,,
-9.360707260000002,0.038753606379032135,35.68,22080,0.3499999940395355,10490,854833,81,-2.5296961963176727,0.0001,844832,2.043625444173813,0.014015174005180597,0.0008851105230860412,,,
-10.06412608,0.03875282406806946,38.48,22090,0.2800000011920929,10495,855292,81,-1.1169623732566833,0.0001,845288,2.0285151600837708,0.021092784591019154,0.0008832519815769047,,,
-10.18476988,0.038754653185606,37.81,22100,0.30000001192092896,10500,855640,81,0.41558638215065,0.0001,845636,1.9610800445079803,0.017300507286563516,0.0008813076856313273,,,
-10.566755690000003,0.038742952048778534,39.14,22110,0.27000001072883606,10505,856102,81,2.1419343054294586,0.0001,846100,1.9731529653072357,0.01693784398958087,0.0008798856870271266,,,
-10.420373710000002,0.038740720599889755,38.68,22120,0.2800000011920929,10509,856435,81,-1.7548203468322754,0.0001,846432,1.9876146614551544,0.01755599887110293,0.0008807447738945484,,,
-10.274675689999999,0.03873405605554581,38.67,22130,0.2800000011920929,10514,856819,81,0.24839860200881958,0.0001,846816,1.9444088339805603,0.01886057388037443,0.0008801540534477681,,,
-10.39466423,0.03873530775308609,39.49,22140,0.25999999046325684,10519,857232,81,-1.9424709975719452,0.0001,847228,2.0300882160663605,0.028822217602282763,0.0008800980285741389,,,
-10.30284093,0.038738951086997986,38.19,22150,0.28999999165534973,10523,857559,81,-0.11787545680999756,0.0001,847556,1.9995532929897308,0.01853259140625596,0.0008801435469649732,,,
-10.144560000000002,0.03872860223054886,37.32,22160,0.3100000023841858,10527,857890,81,-1.7841685116291046,0.0001,847888,2.0494097769260406,0.013060774188488722,0.0008793341257842258,,,
-10.108210129999998,0.038715336471796036,37.43,22170,0.3100000023841858,10531,858195,81,-0.16860054433345795,0.0001,848192,2.008853793144226,0.013010527240112424,0.0008802690717857331,,,
-9.504164819999998,0.03872127830982208,36.57,22180,0.33000001311302185,10534,858490,81,1.7251377999782562,0.0001,848488,2.0673361718654633,0.01776071940548718,0.0008799174684099853,,,
-9.38263299,0.03872575983405113,36.13,22190,0.3400000035762787,10539,858905,81,-0.5331144332885742,0.0001,848904,2.074876308441162,0.014470270369201899,0.0008766183600528166,,,
-9.31588615,0.03872518241405487,36.88,22200,0.3199999928474426,10544,859328,81,0.6399621963500977,0.0001,849324,2.0551945567131042,0.014954657759517431,0.0008766326791374013,,,
-8.98796535,0.03872797638177872,35.71,22210,0.3499999940395355,10548,859673,81,0.7678297609090805,0.0001,849672,2.054355412721634,0.013920541387051344,0.0008792225999059156,,,
,,,,,,860000,,-9.090758800506592,0.0001,849996,2.0115111470222473,0.017971480963751674,0.0008812034939182922,0.75,18.8,-4.610626550000001
-8.985843410000001,0.03873731195926666,36.11,22220,0.3400000035762787,10555,860046,81,0.14581549167633057,0.0001,850044,2.0315888822078705,0.012688238406553864,0.0008813932363409549,,,
-9.381349040000002,0.03871842101216316,36.88,22230,0.3199999928474426,10561,860507,81,0.9609297811985016,0.0001,850504,1.9994516670703888,0.013428154634311795,0.0008782329241512343,,,
-9.662398049999998,0.03870958089828491,37.75,22240,0.30000001192092896,10567,861007,81,1.254374772310257,0.0001,851004,2.0917669534683228,0.012745989952236414,0.0008767454710323364,,,
-9.441124219999999,0.038703806698322296,38.32,22250,0.28999999165534973,10571,861391,81,-1.3785106837749481,0.0001,851388,2.0202372670173645,0.0129859852604568,0.0008716873126104474,,,
-9.53705882,0.03870100900530815,37.99,22260,0.30000001192092896,10575,861689,81,1.908271998167038,0.0001,851688,1.991370052099228,0.013995758490636945,0.0008681724866619334,,,
-9.6804899,0.038702674210071564,37.87,22270,0.30000001192092896,10578,861982,81,0.26798970997333527,0.0001,851980,2.015845090150833,0.02295330655761063,0.0008660263556521386,,,
-9.778794030000002,0.03869720920920372,38.62,22280,0.2800000011920929,10583,862352,81,-0.7747209370136261,0.0001,852348,2.1159406900405884,0.017775633838027716,0.0008678776648594067,,,
-10.09451164,0.038691215217113495,39.11,22290,0.27000001072883606,10588,862816,81,-0.028828516602516174,0.0001,852812,2.0795868039131165,0.01741741830483079,0.0008699327445356175,,,
-10.068979930000001,0.03868895769119263,38.69,22300,0.2800000011920929,10593,863197,81,1.3505101278424263,0.0001,853196,2.034090578556061,0.011904664104804397,0.0008706133085070178,,,
-9.714313019999999,0.03869469091296196,37.98,22310,0.30000001192092896,10597,863471,81,-0.18952330946922302,0.0001,853468,2.029092013835907,0.009838123572990298,0.0008694574789842591,,,
-9.544631460000002,0.03869820386171341,37.11,22320,0.3199999928474426,10600,863757,81,-0.46649158373475075,0.0001,853756,2.0595514476299286,0.021490245941095054,0.0008707804081495851,,,
-8.90109024,0.038704585283994675,35.92,22330,0.3499999940395355,10604,864099,81,-0.8255749046802521,0.0001,854096,2.038102149963379,0.018154572928324342,0.0008723888022359461,,,
-8.05342195,0.03871076554059982,34.23,22340,0.4000000059604645,10608,864430,81,-0.9630732536315918,0.0001,854428,2.0259308218955994,0.014985912945121527,0.0008750663400860503,,,
-8.354584479999998,0.03870121389627457,34.12,22350,0.4000000059604645,10613,864803,81,0.672467052936554,0.0001,854800,1.9772213399410248,0.013274098979309201,0.0008724205108592287,,,
-8.442489639999998,0.03869875520467758,34.85,22360,0.3799999952316284,10617,865174,81,1.2849448323249817,0.0001,855172,2.0420970916748047,0.013699314440600574,0.0008771103748586029,,,
-8.74280958,0.03870568796992302,36.21,22370,0.3499999940395355,10622,865603,81,0.03744399547576904,0.0001,855600,2.0155070424079895,0.021487995516508818,0.0008760625933064148,,,
-8.87583997,0.03870721161365509,37.08,22380,0.33000001311302185,10628,866060,81,-1.3574352264404297,0.0001,856056,2.045618951320648,0.014344469644129276,0.0008741374913370237,,,
-8.33068236,0.03870200738310814,35.82,22390,0.36000001430511475,10632,866398,81,0.08554945886135101,0.0001,856396,2.116231322288513,0.016571218613535166,0.0008733425493119285,,,
-8.17725859,0.03869427740573883,35.81,22400,0.36000001430511475,10636,866778,81,-0.808406189084053,0.0001,856776,2.090421825647354,0.0176871451549232,0.0008704997890163213,,,
-8.207709229999999,0.038686178624629974,35.65,22410,0.36000001430511475,10639,867036,81,3.277679145336151,0.0001,857032,1.9608461558818817,0.018264546990394592,0.0008708617824595422,,,
-8.642250039999999,0.03866637498140335,37.01,22420,0.33000001311302185,10645,867458,81,0.7938734889030457,0.0001,857456,2.112512767314911,0.013456654967740178,0.0008687827939866111,,,
-9.3058198,0.038656383752822876,36.99,22430,0.33000001311302185,10649,867798,81,0.7300961017608643,0.0001,857796,2.009813129901886,0.015413151821121573,0.0008639742591185495,,,
-9.98090287,0.03866182267665863,38.23,22440,0.28999999165534973,10654,868253,81,1.0557197779417038,0.0001,858252,2.039448857307434,0.014244370395317674,0.0008649942028569058,,,
-10.00689251,0.03866651654243469,37.79,22450,0.30000001192092896,10659,868582,81,-3.1017595008015633,0.0001,858580,2.069095641374588,0.02057795086875558,0.0008663526677992195,,,
-9.924135119999999,0.03865492716431618,37.8,22460,0.30000001192092896,10663,868954,81,0.4351213127374649,0.0001,858952,2.1100622415542603,0.012421381659805775,0.0008674334385432303,,,
-9.672114740000001,0.03865056857466698,36.87,22470,0.3199999928474426,10667,869290,81,0.5903332233428955,0.0001,859288,2.0381904244422913,0.02350164530798793,0.000867064984049648,,,
-9.64293531,0.03864351660013199,36.12,22480,0.3400000035762787,10672,869672,81,-1.527423419058323,0.0001,859668,2.033895969390869,0.027327775489538908,0.0008663292246637866,,,
-9.54774835,0.038644399493932724,36.47,22490,0.33000001311302185,10677,870045,81,-0.011694550514221191,0.0001,860044,2.0204873383045197,0.028769568307325244,0.000867813010700047,,,
-10.06624374,0.03863230347633362,36.48,22500,0.33000001311302185,10681,870426,81,-0.1754373237490654,0.0001,860424,2.05385023355484,0.015107349492609501,0.0008679206075612456,,,
-10.364680600000002,0.038629114627838135,37.26,22510,0.3100000023841858,10685,870762,81,0.8278264403343201,0.0001,860760,1.9929299354553223,0.014769729226827621,0.0008647540671518072,,,
-10.03014692,0.03862152621150017,36.75,22520,0.3199999928474426,10690,871133,81,-0.6115835998207331,0.0001,861132,2.0574203431606293,0.014953230740502477,0.0008636112615931779,,,
-9.550481280000001,0.038620613515377045,36.36,22530,0.33000001311302185,10694,871434,81,1.9475203156471252,0.0001,861432,1.9814589619636536,0.013427183032035828,0.0008631750824861228,,,
-9.22993767,0.038622453808784485,35.17,22540,0.36000001430511475,10698,871770,81,2.5812607407569885,0.0001,861768,2.0240192115306854,0.01654290279839188,0.0008665014756843448,,,
-9.19995413,0.038622915744781494,35.61,22550,0.3499999940395355,10702,872143,81,1.2413827329874039,0.0001,862140,2.047195792198181,0.014104726957157254,0.0008680081373313442,,,
-9.02974465,0.03862621635198593,35.22,22560,0.36000001430511475,10706,872476,81,1.0694146752357483,0.0001,862472,2.037138283252716,0.017032339004799724,0.0008675718127051368,,,
-9.201495210000001,0.03864059969782829,36.02,22570,0.3400000035762787,10711,872892,81,-0.13628056645393372,0.0001,862888,2.0142621397972107,0.01899251830764115,0.0008656569698359817,,,
-9.16328708,0.038650818169116974,35.65,22580,0.3499999940395355,10716,873237,81,-0.6205928921699524,0.0001,863236,2.0586495399475098,0.013957104412838817,0.0008653104014229029,,,
-9.43016972,0.03864583373069763,35.28,22590,0.36000001430511475,10720,873573,81,-3.177590161561966,0.0001,863572,2.0440571904182434,0.019384884042665362,0.0008629541844129562,,,
-9.16254753,0.03864504396915436,35.29,22600,0.36000001430511475,10725,873955,81,-0.8632409796118736,0.0001,863952,2.0415985584259033,0.015668229665607214,0.0008583917806390673,,,
-9.382263320000002,0.03863970935344696,36.07,22610,0.3400000035762787,10730,874369,81,0.26100899279117584,0.0001,864368,2.051267981529236,0.016302380012348294,0.0008564070594729856,,,
-9.76194481,0.03863788768649101,36.24,22620,0.3400000035762787,10735,874757,81,0.09878027439117432,0.0001,864756,2.0776228308677673,0.019580305088311434,0.000856707600178197,,,
-10.964690699999998,0.03864618390798569,37.8,22630,0.30000001192092896,10740,875214,81,0.8856243938207626,0.0001,865212,1.9733920097351074,0.015648435102775693,0.0008575258834753186,,,
-10.838736720000004,0.03863602131605148,37.73,22640,0.30000001192092896,10744,875543,81,3.2327644526958466,0.0001,865540,2.1011159420013428,0.024028521962463856,0.0008574455423513427,,,
-10.346309450000001,0.03863846883177757,37.47,22650,0.3100000023841858,10748,875890,81,2.296011671423912,0.0001,865888,2.0806785225868225,0.016969536896795034,0.0008623537141829729,,,
-10.402520080000004,0.03864418715238571,37.93,22660,0.30000001192092896,10753,876269,81,1.3819869011640549,0.0001,866268,1.9981625974178314,0.018710427451878786,0.0008636073616798967,,,
-10.10487431,0.038641609251499176,37.61,22670,0.3100000023841858,10757,876653,81,0.2588563561439514,0.0001,866652,2.075631022453308,0.014911312609910965,0.000861975597217679,,,
-9.864747060000001,0.03863953426480293,37.46,22680,0.3100000023841858,10761,876983,81,-1.5563061982393265,0.0001,866980,2.082322418689728,0.018183995503932238,0.0008619334985269234,,,
-10.191760250000002,0.03864379972219467,39.1,22690,0.27000001072883606,10768,877483,81,-1.5271720960736275,0.0001,867480,2.1188297867774963,0.017291038064286113,0.0008595846447860822,,,
-10.270550709999998,0.0386526994407177,39.57,22700,0.25999999046325684,10773,877912,81,1.248386412858963,0.0001,867908,2.037517935037613,0.01772608980536461,0.000858373154187575,,,
-10.049497109999999,0.038655370473861694,38.79,22710,0.2800000011920929,10777,878248,81,0.362916499376297,0.0001,868244,2.0930113196372986,0.013357187621295452,0.000861508073285222,,,
-9.775632680000001,0.03866975009441376,38.27,22720,0.28999999165534973,10781,878584,81,-0.5535163730382919,0.0001,868580,2.0837212800979614,0.01415815600194037,0.0008639977459097281,,,
-8.592034100000001,0.03866823762655258,37.47,22730,0.3100000023841858,10786,878961,81,3.5912824273109436,0.0001,868960,2.0333006381988525,0.013612155802547932,0.0008642853645142168,,,
-8.83759616,0.03867099806666374,38.04,22740,0.30000001192092896,10791,879347,81,0.25100550055503845,0.0001,869344,2.016928941011429,0.014234797796234488,0.0008634513069409877,,,
-9.037773780000002,0.038673512637615204,38.7,22750,0.2800000011920929,10796,879760,81,-0.8316832035779953,0.0001,869756,2.0751025080680847,0.01460158359259367,0.0008634893893031403,,,
,,,,,,880000,,-2.530850663781166,0.0001,869996,2.073268413543701,0.03439675155095756,0.0008644394838484004,0.65,22.25,-5.8357598
-9.14494447,0.03868500888347626,38.32,22760,0.28999999165534973,10803,880101,81,0.9179646372795105,0.0001,870100,2.015727460384369,0.020798983750864863,0.0008629917283542454,,,
-9.0910475,0.03868921101093292,37.41,22770,0.3100000023841858,10807,880394,81,0.6991287060081959,0.0001,870392,2.02069091796875,0.014144170098006725,0.0008637156715849414,,,
-9.037897840000001,0.038676418364048004,36.74,22780,0.33000001311302185,10810,880657,81,2.5373514890670776,0.0001,870656,2.054864466190338,0.012718993704766035,0.0008610861987108365,,,
-8.60664499,0.038678210228681564,36.31,22790,0.3400000035762787,10815,881114,81,-2.0243238359689713,0.0001,871112,2.0321525931358337,0.03125804103910923,0.0008630393422208726,,,
-8.41997789,0.03867138922214508,35.09,22800,0.3700000047683716,10819,881421,81,0.01386493444442749,0.0001,871420,2.124573528766632,0.023049766197800636,0.0008632914687041193,,,
-8.17495033,0.03866248577833176,35.03,22810,0.3700000047683716,10823,881751,81,0.36196278035640717,0.0001,871748,2.1107131242752075,0.017976300790905952,0.000862994507770054,,,
-8.180272679999998,0.03866516798734665,35.36,22820,0.36000001430511475,10828,882120,81,1.86660797894001,0.0001,872116,2.0303982496261597,0.01788426493294537,0.0008633971738163382,,,
-8.19865895,0.03866174817085266,34.98,22830,0.3700000047683716,10832,882459,81,2.325674682855606,0.0001,872456,2.070786774158478,0.01899248454719782,0.0008645791240269318,,,
-8.26077362,0.0386614166200161,35.75,22840,0.3499999940395355,10838,882922,81,0.5237401723861694,0.0001,872920,2.057337522506714,0.01597362756729126,0.0008663558546686545,,,
-8.162751100000001,0.03865595906972885,34.51,22850,0.3799999952316284,10841,883211,81,0.8859319090843201,0.0001,873208,2.0672847628593445,0.01556308043655008,0.0008663867483846843,,,
-8.37880645,0.03865193948149681,34.97,22860,0.3700000047683716,10846,883598,81,0.5115712434053421,0.0001,873596,1.9687616229057312,0.021422318182885647,0.0008679492602823302,,,
-8.602159230000002,0.038639046251773834,36.61,22870,0.33000001311302185,10852,884055,81,-1.7316022962331772,0.0001,874052,2.0435695946216583,0.03024387755431235,0.0008689758396940306,,,
-9.54292989,0.03863304853439331,38.12,22880,0.28999999165534973,10857,884469,81,1.825847089290619,0.0001,874468,2.1113725006580353,0.02153472788631916,0.0008671898394823074,,,
-9.45250672,0.03863643854856491,37.33,22890,0.3100000023841858,10861,884847,81,0.17773640900850296,0.0001,874844,2.023526519536972,0.013535848585888743,0.0008679890161147341,,,
-9.17998097,0.0386216938495636,36.76,22900,0.3199999928474426,10864,885097,81,0.704949676990509,0.0001,875096,2.031140446662903,0.015970341628417373,0.0008636768470751122,,,
-9.199814100000003,0.03862089663743973,36.85,22910,0.3199999928474426,10868,885436,81,-4.401185721158981,0.0001,875432,2.0101553201675415,0.020672401878982782,0.000861378081026487,,,
-8.96292912,0.03862912952899933,36.94,22920,0.3199999928474426,10873,885814,81,1.2527396231889725,0.0001,875812,2.002285212278366,0.015503311064094305,0.0008619863801868632,,,
-8.93239936,0.03861767053604126,36.44,22930,0.33000001311302185,10877,886103,81,-2.063125729560852,0.0001,876100,2.0512023270130157,0.012304527452215552,0.0008604158501839265,,,
-8.494189919999998,0.03861851245164871,34.35,22940,0.3799999952316284,10880,886357,81,-4.8054065108299255,0.0001,876356,2.0360602736473083,0.012098260805942118,0.0008608759962953627,,,
-8.45195089,0.03859108313918114,34.79,22950,0.3700000047683716,10884,886690,81,0.9800121188163757,0.0001,876688,2.0625000596046448,0.026742442278191447,0.0008560320711694658,,,
-8.221070779999998,0.038587190210819244,34.66,22960,0.3700000047683716,10888,887064,81,-2.921198647469282,0.0001,877060,2.027543067932129,0.019489764235913754,0.0008583459566580132,,,
-8.25893602,0.03857579454779625,34.33,22970,0.3799999952316284,10894,887488,81,-1.4634371399879456,0.0001,877484,2.084083318710327,0.022420997265726328,0.0008546231547370553,,,
-7.7698833,0.03857854753732681,33.95,22980,0.38999998569488525,10898,887864,81,1.1663536429405212,0.0001,877860,2.0204177498817444,0.01174300687853247,0.000852724930155091,,,
-7.87485821,0.03859608620405197,34.25,22990,0.38999998569488525,10903,888272,81,-2.839982733130455,0.0001,878268,1.9906773567199707,0.01811729557812214,0.0008498107345076278,,,
-8.218459020000001,0.038596998900175095,34.88,23000,0.3799999952316284,10907,888585,81,-2.1913181841373444,0.0001,878584,2.0466549694538116,0.014022600837051868,0.000847914008772932,,,
-8.72469907,0.038582369685173035,35.35,23010,0.3700000047683716,10912,888971,81,1.154607892036438,0.0001,878968,2.022479295730591,0.01298210909590125,0.0008452689653495327,,,
-9.082174700000001,0.03857605904340744,36.15,23020,0.3499999940395355,10918,889429,81,3.92777618765831,0.0001,879428,2.0894951820373535,0.018802831880748272,0.0008430595335084945,,,
-9.053458000000001,0.0385589674115181,36.99,23030,0.33000001311302185,10922,889802,81,-1.5110940039157867,0.0001,879800,1.9893789887428284,0.02625770214945078,0.0008436785865342245,,,
-9.35986449,0.038560062646865845,38.32,23040,0.30000001192092896,10927,890189,81,1.570765022188425,0.0001,880188,2.050965338945389,0.020768407033756375,0.0008479845419060439,,,
-9.341661220000002,0.03855482116341591,38.23,23050,0.30000001192092896,10931,890513,81,2.7516176998615265,0.0001,880512,2.0912443101406097,0.02888891426846385,0.0008477187220705673,,,
-9.43445798,0.0385625958442688,38.26,23060,0.30000001192092896,10936,890890,81,-0.28254595398902893,0.0001,880888,2.0289363265037537,0.0273396922275424,0.0008473612542729825,,,
-9.706656449999999,0.03858121857047081,38.72,23070,0.28999999165534973,10941,891360,81,-1.6877897679805756,0.0001,881356,2.046643614768982,0.01655907090753317,0.0008512721105944365,,,
-9.471756980000002,0.03857618570327759,39.17,23080,0.2800000011920929,10947,891781,81,0.3003390431404114,0.0001,881780,2.00782972574234,0.025702066253870726,0.0008528295293217525,,,
-9.71010601,0.03856590390205383,38.82,23090,0.2800000011920929,10951,892154,81,-1.416736364364624,0.0001,882152,2.0592975318431854,0.013742641545832157,0.0008496215450577438,,,
-9.45895767,0.03856004402041435,37.32,23100,0.3100000023841858,10953,892317,81,0.5135685503482819,0.0001,882316,2.030865430831909,0.02536347508430481,0.000846448412630707,,,
-9.21275136,0.03855099156498909,37.65,23110,0.30000001192092896,10958,892736,81,-0.9972216188907623,0.0001,882732,2.0522367358207703,0.01716400438454002,0.0008449050656054169,,,
-8.74511456,0.0385483019053936,36.08,23120,0.3400000035762787,10962,893037,81,2.5528121888637543,0.0001,883036,2.055891990661621,0.011130158323794603,0.0008448393928119913,,,
-8.622115540000001,0.038553185760974884,35.36,23130,0.36000001430511475,10966,893338,81,1.587248682975769,0.0001,883336,1.9795557260513306,0.019887325586751103,0.0008473379566567019,,,
